drug_id,generic_name,molecular_formula,molecular_weight,smiles
1789,metrizoic acid,C12H11I3N2O4,627.94,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)N(C)C(=O)C)I
2785,tyropanoate,C15H18I3NNaO3,664.01,CCCC(=O)NC1=C(C=C(C(=C1I)CC(CC)C(=O)O)I)I.[Na]
4279,polyvinyl alcohol,,,
4473,prepopik,C24H21MgNNa2O16S2,713.8,C1=CC=NC(=C1)C(C2=CC=C(C=C2)OS(=O)(=O)[O-])C3=CC=C(C=C3)OS(=O)(=O)[O-].C(C(=O)O)C(CC(=O)O)(C(=O)O)O.O=[Mg].[Na+].[Na+]
4474,trisodium citrate dihydrate,C6H9Na3O9,294.10,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.[Na+].[Na+].[Na+]
4538,ferric citrate,C6H5FeO7,244.94,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Fe+3]
4618,linolenic acid,C18H30O2,278.4,CCC=CCC=CCC=CCCCCCCCC(=O)O
4639,oftasceine,C30H26N2O13,622.5,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C(=C4)CN(CC(=O)O)CC(=O)O)O)OC5=C3C=C(C(=C5)O)CN(CC(=O)O)CC(=O)O
4640,octyltriethoxysilane,C14H32O3Si,276.49,CCCCCCCC[Si](OCC)(OCC)OCC
4999,elosulfase alfa,,,
2990,desirudin,C287H440N80O110S6,6963,CCC(C)C1C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC2C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)C(C)C)CC(=O)N)CO)CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C3CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3)CC(C)C)CC(=O)N)CCC(=O)N)CO)CCC(=O)O)C(C)O)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(C(C)C)N)C(=O)N1)CCCCN)CC(=O)N)CCC(=O)N)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(C(C)O)C(=O)N5CCCC5C(=O)NC(CCCCN)C(=O)N6CCCC6C(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NC(CC7=CN=CN7)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CC8=CC=CC=C8)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)CC)C(=O)N9CCCC9C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)O)CCC(=O)N)CC(=O)N)CCCCN)CCC(=O)O)CC(=O)O)CO)CC(C)C
2228,polythiazide,,,
1958,nomifensine,C16H18N2,238.33,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
2265,prilocaine,C13H20N2O,220.31,CCCNC(C)C(=O)NC1=CC=CC=C1C
2390,ritodrine,C17H21NO3,287.35,CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O
2831,retinol,C20H30O,286.5,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C
3179,ensulizole,C13H10N2O3S,274.30,C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O
5094,obiltoxaximab,,,
577,cerivastatin,C26H34FNO5,459.5,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O
5173,vonicog alfa,,,
82,acrivastine,C22H24N2O2,348.4,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC(=N3)C=CC(=O)O
249,astemizole,C28H31FN4O,458.6,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
999,emedastine,C17H26N4O,302.4,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C
1648,mecillinam,C15H23N3O3S,325.4,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)O)C
5197,mecasermin rinfabate,,,
4914,dasabuvir,C26H27N3O5S,493.6,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C=C(C=C3)NS(=O)(=O)C)N4C=CC(=O)NC4=O
4950,abciximab,,,
1451,iocetamic acid,C12H13I3N2O3,613.96,CC(CN(C1=C(C=C(C(=C1I)N)I)I)C(=O)C)C(=O)O
3966,iodoxamic acid,C26H26I6N2O10,1287.9,C1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCOCCOCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
247,artesunate,C19H28O8,384.4,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C
2060,paramethasone acetate,C24H31FO6,434.5,CC1CC2C3CC(C4=CC(=O)C=CC4(C3C(CC2(C1(C(=O)COC(=O)C)O)C)O)C)F
2799,valdecoxib,C16H14N2O3S,314.4,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N
2533,aldesulfone,C14H16N2O6S3,404.5,C1=CC(=CC=C1NCS(=O)O)S(=O)(=O)C2=CC=C(C=C2)NCS(=O)O
4183,indacaterol,C24H28N2O3,392.5,CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC
384,bitolterol,C28H31NO5,461.5,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C
2666,tiludronic acid,C7H9ClO6P2S,318.61,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl
1098,etidronic acid,C2H8O7P2,206.03,CC(O)(P(=O)(O)O)P(=O)(O)O
2686,tocainide,C11H16N2O,192.26,CC1=C(C(=CC=C1)C)NC(=O)C(C)N
4072,ascorbic acid,C6H8O6,176.12,C(C(C1C(=C(C(=O)O1)O)O)O)O
4024,propylene glycol,C3H8O2,76.09,CC(CO)O
912,dinoprost,C20H34O5,354.5,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O
205,amyl nitrite,C5H11NO2,117.15,CC(C)CCON=O
2199,pirbuterol,C12H20N2O3,240.30,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O
5498,inclisiran,,,
1754,methoxyflurane,C3H4Cl2F2O,164.96,COC(C(Cl)Cl)(F)F
3429,perflexane,C6F14,338.04,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
4875,daclatasvir,C40H50N8O6,738.9,CC(C)C(C(=O)N1CCCC1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)C6CCCN6C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC
4142,sulfadiazine silver,C10H9AgN4O2S,357.14,C1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Ag+]
2521,sulfanilamide,C6H8N2O2S,172.21,C1=CC(=CC=C1N)S(=O)(=O)N
439,secbutabarbital,C10H16N2O3,212.25,CCC(C)C1(C(=O)NC(=O)NC1=O)CC
4983,obinutuzumab,,,
5308,caplacizumab,,,
2140,phentermine,C10H15N,149.23,CC(C)(CC1=CC=CC=C1)N
5206,pegademase,,,
4885,dulaglutide,,,
4133,carboplatin,C6H12N2O4Pt,371.25,C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2]
4905,pegaptanib,,,
359,betanidine,C18H16N2O8,388.3,C1C(N=C(C=C1C=CN2C(CC3=CC(=C(C=C32)O)O)C(=O)O)C(=O)O)C(=O)O
4920,finafloxacin,C20H19FN4O4,398.4,C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)C#N)N4CC5C(C4)OCCN5)F)C(=O)O
256,atomoxetine,C17H21NO,255.35,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2
2183,pipecuronium,C35H62N4O4+2,602.9,CC(=O)OC1CC2CCC3C(C2(CC1N4CC[N+](CC4)(C)C)C)CCC5(C3CC(C5OC(=O)C)N6CC[N+](CC6)(C)C)C
3952,guanabenz,C8H8Cl2N4,231.08,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl
1417,idoxuridine,C9H11IN2O5,354.10,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O
1901,nesiritide,C143H244N50O42S4,3464.0,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCCN)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CCSC)NC(=O)C(CCCCN)NC(=O)C3CCCN3C(=O)C(CO)N)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC4=CNC=N4)C(=O)O)CC(C)C)CO)CO)CO)CO
4913,paritaprevir,C40H43N7O7S,765.9,CC1=CN=C(C=N1)C(=O)NC2CCCCCC=CC3CC3(NC(=O)C4CC(CN4C2=O)OC5=NC6=CC=CC=C6C7=CC=CC=C75)C(=O)NS(=O)(=O)C8CC8
4995,epoetin alfa,C42H73NO16,848.0,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CCO)C)OC4CC(C(C(O4)C)O)(C)O
4932,imiglucerase,,,
4922,ceftolozane,C23H30N12O8S2,666.7,CC(C)(C(=O)O)ON=C(C1=NSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC(=C(N4C)N)NC(=O)NCCN)C(=O)[O-]
5026,oprelvekin,,,
5252,neratinib,C30H29ClN6O3,557.0,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C
5082,pegaspargase,,,
5372,elexacaftor,C26H34F3N7O4S,597.7,CC1CC(N(C1)C2=C(C=CC(=N2)N3C=CC(=N3)OCC(C)(C)C(F)(F)F)C(=O)NS(=O)(=O)C4=CN(N=C4C)C)(C)C
870,dienestrol,C18H18O2,266.3,CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O
5044,reteplase,,,
4994,rasburicase,,,
5230,cerliponase alfa,,,
2403,ropivacaine,C17H26N2O,274.4,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
2446,sirolimus,C51H79NO13,914.2,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC
5018,agalsidase beta,,,
5066,tenecteplase,,,
5433,ansuvimab,,,
1977,nystatin,C47H75NO17,926.1,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
572,cefaloglycin,C18H19N3O6S,405.4,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O
4424,candicidin,C59H84N2O18,1109.3,CC1C=CC=CC=CC=CC=CC=CC=CC(CC(C(C(CC(=O)CC(CC(CC(CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(CC(=O)C2=CC=C(C=C2)N)O)O)O)O)O)C(=O)O)O)OC3C(C(C(C(O3)C)O)N)O
1644,mebutamate,C10H20N2O4,232.28,CCC(C)C(C)(COC(=O)N)COC(=O)N
5183,olaratumab,,,
5016,alirocumab,,,
4528,ferrous sulfate,FeO4S,151.91,[O-]S(=O)(=O)[O-].[Fe+2]
871,dienogest,C20H25NO2,311.4,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O
1906,nicotinamide,C6H6N2O,122.12,C1=CC(=CN=C1)C(=O)N
2592,tenofovir,C9H14N5O4P,287.21,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O
2271,procaine,C13H20N2O2,236.31,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
822,desoxycorticosterone pivalate,C26H38O4,414.6,CC12CCC3C(C1CCC2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CCC34C
5193,hydrocortisone phosphate,C21H31O8P,442.4,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COP(=O)(O)O)O)C)O
4969,eculizumab,,,
4970,natalizumab,,,
4267,arbutin,C12H16O7,272.25,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O
4744,crofelemer,,,
4954,cetuximab,,,
2803,valproic acid,C8H16O2,144.21,CCCC(CCC)C(=O)O
2464,sotalol,C12H20N2O3S,272.37,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
2868,zoledronic acid,C5H10N2O7P2,272.09,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
1358,heparin,,,
5387,teprotumumab,,,
1048,erythromycin,C37H67NO13,733.9,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O
1109,etomidate,C14H16N2O2,244.29,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2
1285,gemfibrozil,C15H22O3,250.33,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O
830,dexbrompheniramine,C16H19BrN2,319.24,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
1563,levetiracetam,C8H14N2O2,170.21,CCC(C(=O)N)N1CCCC1=O
4290,magnesium sulfate,MgO4S,120.37,[O-]S(=O)(=O)[O-].[Mg+2]
4644,hydroxocobalamin acetate,C64H91CoN13O16P,1388.4,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.CC(=O)[O-].[Co+3]
1865,nadolol,C17H27NO4,309.4,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O
87,adapalene,C28H28O3,412.5,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5
4804,palifermin,,,
4291,cupric oxide,CuO,79.55,[O-2].[Cu+2]
358,bethanechol,C7H17N2O2+,161.22,CC(C[N+](C)(C)C)OC(=O)N
1725,metformin,C4H11N5,129.16,CN(C)C(=N)N=C(N)N
1790,metronidazole,C6H9N3O3,171.15,CC1=NC=C(N1CCO)[N+](=O)[O-]
1794,mexiletine,C11H17NO,179.26,CC1=C(C(=CC=C1)C)OCC(C)N
5124,technetium (99mTc) sestamibi,C36H66N6O6Tc,775.9,CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.[Tc]
112,alendronic acid,C4H13NO7P2,249.10,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN
25,azacitidine,C8H12N4O5,244.20,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N
26,fluorouracil,C4H3FN2O2,130.08,C1=C(C(=O)NC(=O)N1)F
66,acetylcysteine,C5H9NO3S,163.20,CC(=O)NC(CS)C(=O)O
156,amifostine,C5H15N2O3PS,214.23,C(CN)CNCCSP(=O)(O)O
197,amphotericin B,C47H73NO17,924.1,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
184,amobarbital,C11H18N2O3,226.27,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C
245,artemether,C16H26O5,298.37,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C
322,benznidazole,C12H12N4O3,260.25,C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-]
345,betacarotene,C40H56,536.9,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C
373,biotin,C10H16N2O3S,244.31,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2
438,busulfan,C6H14O6S2,246.3,CS(=O)(=O)OCCCCOS(=O)(=O)C
470,camphor,C10H16O,152.23,CC1(C2CCC1(C(=O)C2)C)C
509,carisoprodol,C12H24N2O4,260.33,CCCC(C)(COC(=O)N)COC(=O)NC(C)C
513,levocarnitine,C7H15NO3,161.20,C[N+](C)(C)CC(CC(=O)[O-])O
535,cefepime,C19H24N6O5S2,480.6,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
555,cefpodoxime proxetil,C21H27N5O9S2,557.6,CC(C)OC(=O)OC(C)OC(=O)C1=C(CSC2N1C(=O)C2NC(=O)C(=NOC)C3=CSC(=N3)N)COC
556,cefprozil,C18H19N3O5S,389.4,CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
585,clofedanol,C17H20ClNO,289.8,CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O
614,chlorphenesin carbamate,C10H12ClNO4,245.66,C1=CC(=CC=C1OCC(COC(=O)N)O)Cl
636,ciclopirox,C12H17NO2,207.27,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
667,cladribine,C10H12ClN5O3,285.69,C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
668,clarithromycin,C38H69NO13,748.0,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O
679,clindamycin palmitate,C34H63ClN2O6S,663.4,CCCCCCCCCCCCCCCC(=O)OC1C(C(C(OC1SC)C(C(C)Cl)NC(=O)C2CC(CN2C)CCC)O)O
726,colchicine,C22H25NO6,399.4,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
741,cromoglicic acid,C23H16O11,468.4,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O
768,mercaptamine,C2H7NS,77.15,C(CS)N
769,cysteine,C3H7NO2S,121.16,C(C(C(=O)O)N)S
774,dactinomycin,C62H86N12O16,1255.4,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
777,dalbavancin,C88H100Cl2N10O28,1816.7,CC(C)CCCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=C(C(=CC(=C7)O)OC8C(C(C(C(O8)CO)O)O)O)C9=C(C=CC(=C9)C(C(=O)N6)NC(=O)C4NC(=O)C1C2=C(C(=CC(=C2)OC2=C(C=CC(=C2)C(C(=O)NC(CC2=CC=C(O3)C=C2)C(=O)N1)NC)O)O)Cl)O)C(=O)NCCCN(C)C)O)Cl)C(=O)O)O)O
793,deflazacort,C25H31NO6,441.5,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C
795,prasterone,C19H28O2,288.4,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C
802,demeclocycline,C21H21ClN2O8,464.9,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O
839,dexrazoxane,C11H16N4O4,268.27,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
845,glucose,C6H12O6,180.16,C(C1C(C(C(C(O1)O)O)O)O)O
935,mannitol,C6H14O6,182.17,C(C(C(C(C(CO)O)O)O)O)O
961,doxycycline,C22H24N2O8,444.4,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
1030,epirubicin,C27H29NO11,543.5,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
1051,erythromycin ethyl succinate,C43H75NO16,862.1,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O
1232,leucovorin,C20H23N7O7,473.4,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
1316,glycerol,C3H8O3,92.09,C(C(CO)O)O
1262,aminobutyric acid,C4H9NO2,103.12,C(CC(=O)O)CN
1310,glutamic acid,C5H9NO4,147.13,C(CC(=O)O)C(C(=O)O)N
1311,glutamine,C5H10N2O3,146.14,C(CC(=O)N)C(C(=O)O)N
1380,methylhomatropine,C17H24NO3+,290.4,C[N+]1(C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O)C
1412,ibutilide,C20H36N2O3S,384.6,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
1464,iopamidol,C17H22I3N3O8,777.1,CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
1497,isoniazid,C6H7N3O,137.14,C1=CN=CC=C1C(=O)NN
1536,lactulose,C12H22O11,342.30,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
1550,aspartic acid,C4H7NO4,133.10,C(C(C(=O)O)N)C(=O)O
5138,glucarpidase,Zn4+8,261.5,[Zn+2].[Zn+2].[Zn+2].[Zn+2]
1596,lomustine,C9H16ClN3O2,233.69,C1CCC(CC1)NC(=O)N(CCCl)N=O
1647,mechlorethamine,C5H11Cl2N,156.05,CN(CCCl)CCCl
5176,pegloticase,,,
1665,mefloquine,C17H16F6N2O,378.31,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
1763,methylthioninium chloride,C16H18ClN3S,319.9,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]
1819,mitomycin,C15H18N4O5,334.33,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N
824,dexamethasone,C22H29FO5,392.5,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
1885,natamycin,C33H47NO13,665.7,CC1CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC3C(O3)C=CC(=O)O1)O)O)O)C(=O)O)OC4C(C(C(C(O4)C)O)N)O
1889,nedocromil,C19H17NO7,371.3,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O
1949,nitrofurantoin,C8H6N4O5,238.16,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
1929,nifurtimox,C10H13N3O5S,287.29,CC1CS(=O)(=O)CCN1N=CC2=CC=C(O2)[N+](=O)[O-]
2056,papaverine,C20H21NO4,339.4,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
2088,pentagastrin,C37H49N7O9S,767.9,CC(C)(C)OC(=O)NCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N
2090,pentamidine,C19H24N4O2,340.4,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N
2270,procainamide,C13H21N3O,235.33,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
2272,procarbazine,C12H19N3O,221.30,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
2305,propylhexedrine,C10H21N,155.28,CC(CC1CCCCC1)NC
2349,quinupristin,C53H67N9O10S,1022.2,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CC(C(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CSC6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C
2372,retinol acetate,C22H32O2,328.5,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCOC(=O)C)C)C
2415,salicylamide,C7H7NO2,137.14,C1=CC=C(C(=C1)C(=O)N)O
2481,streptomycin,C21H39N7O12,581.6,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O
2566,tartaric acid,C4H6O6,150.09,C(C(C(=O)O)O)(C(=O)O)O
2562,tamsulosin,C20H28N2O5S,408.5,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N
2611,tetracycline,C22H24N2O8,444.4,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
2589,temozolomide,C6H6N6O2,194.15,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
2638,thiotepa,C6H12N3PS,189.22,C1CN1P(=S)(N2CC2)N3CC3
2661,tigecycline,C29H39N5O8,585.6,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C
2690,tocopherol succinate,C33H54O5,530.8,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)O)C
2738,trientine,C6H18N4,146.23,C(CNCCNCCN)N
